runDt,postingDate,refDocNo,vndrNo,fundName,fundGroupDescr,efundDesc,amount,wait,debt,bond,total,bankNm,pmntStts,batchNo,mophId,mophDesc,budgetSource
2025-11-14,25681114,680500058,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,121359.25,0,121359.25,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680500057,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,203989.25,0,203989.25,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680500016,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,629764.83,0,629764.83,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680500001,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,170,0,170,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680400463,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,408309.15,0,408309.15,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680400462,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,493364.86,0,493364.86,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680400447,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,1083107.85,0,1083107.85,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680400417,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,29898,0,29898,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680400416,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,71690,0,71690,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680400400,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,58925.35,0,58925.35,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680400369,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,262801.64,0,262801.64,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
2025-11-14,25681114,680400349,0000010670,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,สวัสดิการรักษาพยาบาลของพนักงานส่วนท้องถิ่น,กรณีจ่ายตรงหน่วยบริการ,543497.75,0,543497.75,0,0,ธนาคารกรุงไทย จำกัด (มหาชน),P,3656B,1102050102.801/802,ลูกหนี้ค่ารักษา - เบิกจ่ายตรง อปท. OP/IP,LGO
